time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p
54.25,0.2528556566247673,-0.10977823872301294,0.1502589570249193,7.168261724207599,4.385289353665663,8.131522665068387,6.89427011419747,5.3470214357155745,7.442253334217728,3.423557271615752,0.4908638582676387,17.72596657271486
54.5,0.25341017160594936,-0.10984504620202412,0.15022231688859125,7.177335955615615,4.453603782034571,8.169087404324616,6.867418920055313,5.404367386233592,7.487252991175918,3.502840177835549,0.48977439550737095,17.73372931451382
54.75,0.253989919364419,-0.10991925625622387,0.15017975400947678,7.18381109133199,4.522347786831241,8.206642983546764,6.838414501994562,5.460804603138774,7.529207680669419,3.5838909705237074,0.4886663938250515,17.740982028888247
55.0,0.25459412603150294,-0.11000106889383604,0.15013172690816765,7.187667897182628,4.591428863659828,8.244187922049134,6.80728869244105,5.516259475501891,7.568047101924206,3.6665982518177644,0.48754444886547915,17.747802435131483
55.25,0.25522197742870356,-0.11009052768119708,0.15007839593249314,7.188890408346785,4.660753503773745,8.281720853776177,6.774075641274216,5.570659382982431,7.603705175419353,3.7508476245650595,0.4864078240235901,17.754165366272634
55.5,0.2558726164085652,-0.11018763282044511,0.15001988720798667,7.18746595166264,4.730227292364399,8.319240452759301,6.738811827427419,5.623932767790575,7.63612007589786,3.8365218169382223,0.48525804808334505,17.760069208263346
55.75,0.25654512480099906,-0.11029230244013265,0.1499561909605876,7.1833851981989705,4.79975501591454,8.356745424561298,6.701536039312911,5.676009195979205,7.66523435708503,3.9235008358498757,0.4840959271345186,17.765477801056267
56.0,0.25723855688566283,-0.11040448811471311,0.14988744312861396,7.176642207809081,4.869240763700658,8.394234472301445,6.662289370963904,5.726819424366441,7.690995044654258,4.011662103034874,0.482924331271793,17.77041421243338
56.25,0.25795187178706036,-0.11052414030604095,0.14981384254611693,7.167234495701283,4.93858805338762,8.431706333083598,6.621115180037552,5.776295456398348,7.713353811365015,4.100880650376892,0.48174682438004945,17.774869104757535
56.5,0.258684494821782,-0.11065068167269529,0.14973433497052793,7.155163093414093,5.007699943508808,8.469159793720127,6.578059064136507,5.8243705866640365,7.732267122691679,4.191029300353579,0.48054322809130473,17.7787893149359
56.75,0.2594351748385,-0.11078426369927716,0.14964966663572793,7.140432418187572,5.076479190257811,8.506593377462758,6.533168912187094,5.8709796838259445,7.747695924188051,4.281978696689678,0.47934333987439753,17.78217019940924
57.0,0.26020299000315583,-0.11092467223377085,0.14955977357162611,7.123050577771668,5.1448283439682685,8.54400579412169,6.486494762318225,5.916058979908259,7.759606393225111,4.373597708028278,0.47813519212987604,17.785052740745716
57.25,0.26098683566001674,-0.11107174561654558,0.14946476037553266,7.103029272527519,5.212649909628592,8.581395737514596,6.438088808856179,5.959546274442709,7.767969736198859,4.465753544814475,0.47692466597559,17.787387623540535
57.5,0.2617858616435298,-0.11122501224483407,0.14936400880423828,7.080383866407186,5.279846463841056,8.618761927608478,6.38800537685345,6.001380958652834,7.772762355960922,4.558311969029279,0.47570083972507815,17.789135576061142
57.75,0.2625978377186787,-0.11138524338538792,0.14926001510799455,7.055133312294497,5.346320797693182,8.656102929809538,6.336300915475899,6.041504216140451,7.773965709113094,4.651137379245913,0.47452084978620124,17.790308668057584
58.0,0.2634240588648622,-0.11154994019033501,0.1491473105034243,7.027300647588131,5.41197604368695,8.693417933586536,6.283033894959411,6.0798585190757715,7.771567400216851,4.744093568298129,0.4732442793837356,17.790956824991785
58.25,0.264262351719851,-0.1117204261982067,0.1490296294860039,6.996911767920173,5.476715849750206,8.730704761212392,6.2282648865673345,6.116389181839762,7.765558649273011,4.837042517660649,0.4720190813178819,17.79099397037742
58.5,0.26511149009050433,-0.11189634513082772,0.14890678836719393,6.963996804115233,5.540444633812986,8.767962168583892,6.172056289378807,6.151042882352076,7.755937318851659,4.929846385273896,0.4707958487561316,17.79037178973605
58.75,0.2659704707029038,-0.11207728849766535,0.14877850377978663,6.928589599722732,5.603067598982206,8.80518886567569,6.1144724615774875,6.183768283826126,7.742706737867976,5.022366914138287,0.4695702521684688,17.7891363219842
59.0,0.26683770843865656,-0.11226343026725276,0.14864596129366275,6.890727659659294,5.664490917944264,8.842383491620637,6.055579632820429,6.214516165789442,7.72587568649816,5.114465670099086,0.4683684780858873,17.787309138110622
59.25,0.26771309559099454,-0.11245314024556004,0.14850593301512674,6.850452343501281,5.724621932692332,8.879544981944052,5.995445856365196,6.243239235677116,7.705458830637367,5.206004629707548,0.4671213672857231,17.784707599898965
59.5,0.2685953351031686,-0.11264705056487545,0.1483606785681063,6.807808271222466,5.783369134696804,8.916671465197835,5.934140962900964,6.269892961831983,7.681475579543968,5.296845307561625,0.4659020060095437,17.781629743635715
59.75,0.2694831039582355,-0.11284440068436742,0.14820910586873626,6.76284389889972,5.84064265365741,8.95376163483986,5.8717363511587095,6.294434828952449,7.653951446640731,5.386850478362371,0.46468095637226037,17.777586852562763
60.0,0.2703756355199373,-0.11304499672607239,0.1480515333673393,6.715611268432362,5.896354108937564,8.990813911307045,5.808305152502719,6.316824811836904,7.622917384362005,5.475883406038225,0.46346216470384416,17.77298643040807
60.25,0.27127203812272216,-0.113248424190357,0.14788773799630484,6.666165928814127,5.950416971542248,9.02782679464888,5.743921945621622,6.337025346341892,7.588409912006632,5.5638085967426045,0.46224345130859723,17.767683115387182
60.5,0.2721728506347402,-0.11345266230290853,0.14771346784038158,6.614566874878578,6.002746651442949,9.064798729147956,5.678662735237843,6.355001447582525,7.550471014519314,5.650491855303372,0.460957329025523,17.761428980577183
60.75,0.2730742918870643,-0.11366152048762235,0.1475388309469969,6.560876011584611,6.053260403522354,9.101727096108052,5.612604709648318,6.37072148448197,7.509147313520904,5.735799322562738,0.45982384038162166,17.754874429822582
61.0,0.2739769670400756,-0.11387163696046394,0.1473565644504979,6.50515966030072,6.101878507996755,9.138611803844801,5.54582653381014,6.38415488394382,7.4644927867913,5.81960213204969,0.45860310562491363,17.747349700022397
61.25,0.2748821734740624,-0.11408638651443771,0.14717588683105526,6.447486683457569,6.148523022709986,9.175450944957426,5.478407982220802,6.395274863248738,7.416565384694335,5.901771182171234,0.45744397044768526,17.74178192465678
61.5,0.2757844838821293,-0.11429682349492286,0.14697534895649703,6.387928825004937,6.193119615087042,9.21224491666519,5.41042908551066,6.404056238954543,7.365428564499214,5.982182991219541,0.4561553826975195,17.729907566693637
61.75,0.27668621491398154,-0.11450834207058104,0.14676892978534323,6.326561356233801,6.235594155871154,9.248988753904314,5.34197253131926,6.410479392107388,7.311150181148341,6.06070891963492,0.4549421797997956,17.720145509859417
62.0,0.27758627184837864,-0.11472065634983838,0.14655671726739827,6.263462272044256,6.2758771478763355,9.28568098635065,5.2731206685848955,6.414526015370962,7.253803875503617,6.137228280381709,0.45374062627246464,17.709576484744435
62.25,0.27848371789525866,-0.11493342720623509,0.14633868347094123,6.198712435924385,6.313902063122146,9.3223201656675,5.203956645769319,6.416180692136075,7.193468226079451,6.211623434108217,0.4525477170647935,17.698239020343173
