sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.005071322965407776,0.0025873704858629374,0.0004911415206729771,0.019570155228947724,-0.1445040324065852,0.06254050919274365,-0.02383208866158884,0.6117652280740069,-0.38329022964433723,0.06641284894763552,-1.5911019382971325,-0.24412853532692802,-0.4510963560495551,-0.011240980781510035,-0.11451990662023272,-0.054751725232831644,-0.35824967838793464,-0.6440408964559524,-0.15292336374992577,-0.03479136909148904
0.0050757608508016985,0.002430986499307627,0.0004995340311620116,0.020275632530577545,-0.1260123305860376,0.04439948850308825,-0.03234596348133119,0.64499306926652,-0.37107071004130077,0.07429933335905067,-2.685910025114099,-2.0514103211357497,-1.1903220654601898,-0.09919889433375433,-0.11868588553136754,-0.05592015990220117,0.21330751379614432,-0.37844109860015973,-0.18200790088221394,-0.052912972879428324
0.005036269993293014,0.00241375956330615,0.0005200789268492992,0.02007926041042296,-0.148753195915225,0.03962616399165045,-0.025230199085710142,0.12374497636549453,-0.3846022069676816,0.06626790948170186,-3.024024937885186,-2.080580658957317,-1.1661618427023068,-0.1000008293175814,-0.11722577284444986,-0.05554501632692128,0.12574526265549024,-0.46203132135207203,-0.20800284496386692,-0.05526951043776997
0.004756404716654795,0.0026726666733279604,0.0005258448617289632,0.02001045793370206,-0.14111436633515165,0.06652940363367518,-0.020619420464307245,0.4196410511519306,-0.3814224087877319,0.06909545230692449,-3.4526153738582384,-2.179043758419367,-1.0495648045275454,-0.0656443421208725,-0.11593290648203161,-0.05508796136669435,-0.16472655344425896,-0.6486384637750884,-0.23019702259660763,-0.052974635660847834
0.00523288366560011,0.0025684837172322964,0.0005339880905056688,0.01980422951349814,-0.09421877657992606,0.0922024693923307,-0.020321867404772403,0.62180029018297,-0.3458078862860098,0.07986769520971265,-3.149810250113447,-1.593365260337454,-0.8613693682438319,-0.05512646578214639,-0.1182272728580725,-0.05564276091396194,-0.37529433649396754,-0.6782601373003764,-0.16056159123791852,-0.03483683350949466
0.005073680429858722,0.0025818202281762954,0.0005216452622479016,0.0198452527461303,-0.1235287285053778,0.07189069634952264,-0.022972205611138857,0.5547130145830024,-0.3460085175149038,0.08093364345301196,-3.0323533562852645,-1.5480743832514463,-0.8214540623866184,-0.04294214597534046,-0.11741784323761638,-0.05527297065426162,-0.3656268979387527,-0.6959082073859847,-0.18193807667871395,-0.03969633289322296
0.005322177358280695,0.0027448480138458783,0.0005380146198923961,0.01964733534193296,-0.13847379966962717,0.060405873901297175,-0.03084965984738631,1.078937017661096,-0.3622779321323945,0.07507217930372928,-2.9031430838050762,-1.6266898388766016,-0.8902250340573042,-0.054842928909810754,-0.11507969055651851,-0.055082533957264306,-0.24616846593632047,-0.5946693849633479,-0.16733526482002173,-0.04096793895859989
0.004726956792021394,0.0026446983942082936,0.0005396653771083143,0.01973904382926752,-0.19190015194162446,0.02633672861206443,-0.032173409152787213,0.7406626629069955,-0.37436516407377707,0.07137665692463399,0.1215590589136637,0.22404367475093867,-0.7731260705085499,-0.10845179572148571,-0.1118960312417398,-0.053629372901576,-0.19571223469045845,-0.5320519996888231,-0.14458956134288656,-0.038618094889065036
0.005066687126339054,0.0026778553804161194,0.0005496101490793174,0.020140698643818643,-0.06294090184551179,0.09873450037674655,-0.019497085432575667,0.5798703241873884,-0.35163024103099066,0.08006120182279022,-0.2368461234605217,0.7922707173045249,-0.16950887502009637,0.014989106863949803,-0.11149710274174368,-0.05290014843087139,0.24143951259184748,-0.14957745263225652,-0.03141111266286639,-0.028068183491862804
0.005291080463785111,0.00274245917979979,0.0005844045511043653,0.01993122566152717,-0.11474844391881985,0.0862071266761987,-0.013568155506475749,0.23078139305570322,-0.3486296593459498,0.07766235953510597,-0.05453654814896769,0.9015611417128979,-0.31369743240692816,-0.035046747975394296,-0.1113315797286208,-0.05346023577363901,0.12617301280372784,-0.22355189700159372,-0.05149466492246696,-0.030150829121833346
0.005046055930164994,0.002788002146202789,0.000570347356219197,0.01970862518865065,-0.10215385141084563,0.11005303669265962,-0.010413953284095417,0.4321524789500797,-0.33450728155606724,0.08491273460067889,-0.011382391056764973,0.6086795349105181,-0.5946715686944481,-0.09701799313500581,-0.11445407485989617,-0.05459722622493102,0.22121163818066714,-0.09488027923861453,0.01611159313201055,-0.018147731187073295
0.004990463640379531,0.002728114011453888,0.0005567851206659689,0.019810309552882446,-0.06727968647930826,0.10993864040469989,-0.014775232663704632,0.4512142573851494,-0.32811387193917396,0.08634966495834301,-1.1787467448078335,-0.12380919018869374,-0.6024696863057464,-0.06151989753837403,-0.1128176379050932,-0.05385280918285141,0.08197800047598702,-0.16138548705828026,0.028267881340235113,-0.012104492089148391
0.004970878200610076,0.002705524948372385,0.0005679524222153882,0.019893268636910405,-0.05938729406934701,0.11426902087978377,-0.013542508721344368,0.37289110571389794,-0.30972314477438584,0.09299003246127355,-1.0750042257915053,0.02541873578720466,-0.5972365364318037,-0.0699915266191264,-0.11281605599013672,-0.0539216255264603,0.08692346738959755,-0.18042162054949018,0.006143300434395371,-0.0171815163904733
0.004984142821327531,0.002701832970232841,0.0005588684195870653,0.019948754045999204,-0.05734691065638689,0.11711799756237215,-0.011920853256004449,0.23287218699423717,-0.3127495990139043,0.09210416157357124,-0.9961808684932514,0.07734635002777734,-0.591838995633668,-0.0709780066266188,-0.11359857617725827,-0.053881810516710565,-0.07879478596987616,-0.3055001207133178,-0.01459096020363504,-0.01704691745181853
0.004954487750313092,0.002970207357098836,0.0005360426106695961,0.020066780686126853,-0.05128422286200093,0.1099238462000369,-0.01303364020255858,0.11531849755821222,-0.35228164110963145,0.07653584368870575,-2.2954440660495017,-0.5878251613000485,-0.44584638792070086,0.004730610085795103,-0.10865162227800901,-0.05269959162616031,-0.09581010257318368,-0.25892494906066144,0.0069731926989230475,-0.014990441359885615
0.004709024993684596,0.002842617673759231,0.0005552977458809893,0.019699702415218213,-0.12631844285985566,0.08628538179045062,-0.015422935805471397,0.3991410769181589,-0.36886264771643007,0.07256492955465332,-1.9349067248593244,-0.30150327146773437,-0.33412452001009574,0.01950850714793345,-0.10987766597338941,-0.05298365114591763,0.0007484393330063899,-0.26329783786064964,-0.024983041071139356,-0.021318629849884085
0.005089484276751572,0.002499272665370026,0.000521598813597356,0.019983940401700578,-0.09225343167805339,0.09073215462684489,-0.020096734478287845,0.5674171501138654,-0.3407524347415549,0.08201886455646873,-1.5698589372130591,0.1140870025755314,-0.2397651472861264,0.020167669331013632,-0.11577516988155562,-0.05479226788076128,0.16751920508043106,-0.14878257630170266,0.0036923360959985607,-0.01861711472930326
0.005246838882150356,0.0026160699095424574,0.0005228385997688142,0.020258298611125825,-0.08683647697932331,0.07812773067337556,-0.02434899598992782,0.5420112017331646,-0.3679819135352901,0.07009993216984364,-1.2782001029561254,0.26582985563773187,-0.2279419946053356,0.01964029665468983,-0.11356919233818007,-0.05434045048107839,0.21161624859483252,-0.13739882044068696,-0.018085091315742485,-0.02530882933664639
0.005507729216205004,0.002515779394256766,0.000513784003673352,0.02025074781103927,-0.17410890047759522,0.025833096347938955,-0.024007231638760174,-0.12971052727643895,-0.3888208663404702,0.0674413956869879,-1.2947856366202979,-0.37144927718061505,-0.4964706760781006,-0.004448875517212972,-0.11479134054686833,-0.05453162668720935,0.1665339744747948,-0.43139096250381614,-0.2056359530201898,-0.05677627220054793
0.004502928938082594,0.002773926493153827,0.0005102219267311219,0.020060690146581028,-0.12118849965642221,0.0511162214593017,-0.027048887642707867,0.37265625643534794,-0.3391665618400407,0.08370362776810036,-2.746026757725,-0.9468592738292831,-0.4363945759419401,0.025563902969088975,-0.11736804705413972,-0.05560419713035638,0.06332514901174546,-0.3541239219882105,-0.09575403496320248,-0.03258654958519212
0.004900853177299452,0.0026220663951750686,0.0005354266629800926,0.019584140959400375,-0.17351462703791876,0.04613686590289315,-0.02826540127026128,0.7904476384314818,-0.3609981555448186,0.07581440758847047,-2.096246988733823,-0.7416187734092234,-0.518703961130996,0.0011864082927105501,-0.11480454643387626,-0.05466528660962072,0.17396466007855327,-0.06965057093463478,0.05397790661054358,-0.010116738336963936
